label,session,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116
thumbsup,13,0.000002,0.166494,0.070869,0.013899,0.032405,0.063530,0.000006,0.000000,0.000000,0.265187,0.188203,0.146498,0.149810,0.002359,0.524296,0.489140,0.006742,0.061687,0.059641,0.492000,0.402587,0.002165,0.001784,0.000022,0.000347,0.003863,0.000373,0.000648,0.001537,0.002000,0.001144,0.001449,0.002357,0.000411,0.000158,0.000208,0.007729,0.004844,0.577176,0.006562,0.047442,0.002661,0.106785,0.039727,0.000010,0.000008,0.000205,0.001403,0.000040,0.000048,0.000002,0.000001,1.000000,1.000000,0.000000,0.000000,0.000000,0.171553,-0.467500,-0.019942,0.516108,-0.922124,-0.104235,0.702080,-1.305879,-0.192051,0.730398,-1.646326,-0.286762,0.764350,-0.832163,-0.271550,1.345392,-0.781950,-0.402825,1.198376,-0.689713,-0.460079,0.973763,-0.695239,-0.483617,0.801209,-0.501516,-0.326399,1.395737,-0.492987,-0.423202,1.213907,-0.425504,-0.407352,0.977172,-0.409729,-0.396223,0.809713,-0.172402,-0.371445,1.363180,-0.212573,-0.447081,1.183396,-0.165844,-0.356863,0.952328,-0.143778,-0.294043,0.799995,0.139984,-0.414253,1.235198,0.087063,-0.469003,1.103036,0.109438,-0.387955,0.920156,0.136503,-0.319333
thumbsup,13,0.000002,0.127825,0.052234,0.013849,0.039182,0.063004,0.000006,0.000000,0.000000,0.317794,0.168270,0.199228,0.188715,0.004951,0.462105,0.439141,0.005767,0.043636,0.050808,0.469172,0.401210,0.001763,0.002386,0.000028,0.000218,0.004805,0.000463,0.000419,0.003502,0.001445,0.002198,0.003325,0.000967,0.000683,0.000380,0.000671,0.016401,0.007044,0.281292,0.001805,0.084975,0.004356,0.079880,0.021510,0.000012,0.000008,0.000258,0.002274,0.000041,0.000037,0.000002,0.000001,1.000000,1.000000,0.000000,0.000000,0.000000,0.155426,-0.490059,0.026542,0.383047,-0.923702,-0.034274,0.568737,-1.271055,-0.107385,0.663313,-1.549789,-0.187122,0.719878,-0.843271,-0.197997,1.280201,-0.863914,-0.285987,1.182867,-0.733432,-0.315932,0.969470,-0.678912,-0.322511,0.802130,-0.538295,-0.258487,1.326508,-0.538429,-0.293609,1.194292,-0.421640,-0.255869,0.988930,-0.395203,-0.244079,0.857426,-0.224734,-0.307882,1.326056,-0.263862,-0.332101,1.218168,-0.165186,-0.246598,1.030516,-0.130001,-0.200682,0.889552,0.082878,-0.351208,1.335907,0.040512,-0.366684,1.241682,0.100614,-0.281102,1.069334,0.138502,-0.214087
thumbsup,13,0.000002,0.053087,0.043625,0.024094,0.142201,0.068888,0.000011,0.000000,0.000001,0.496243,0.453982,0.376491,0.389813,0.005303,0.391437,0.375308,0.009560,0.018657,0.021900,0.606336,0.454693,0.000975,0.000429,0.000046,0.000234,0.004405,0.000511,0.000256,0.007805,0.000791,0.002166,0.004721,0.002273,0.000710,0.001074,0.002525,0.015579,0.004763,0.523243,0.001824,0.067738,0.003064,0.051665,0.026158,0.000009,0.000006,0.000141,0.005821,0.000139,0.000079,0.000007,0.000001,1.000000,1.000000,0.000000,0.000000,0.000000,0.093491,-0.444005,-0.008013,0.206504,-0.816948,-0.093885,0.211889,-1.167014,-0.196440,0.186350,-1.444945,-0.302302,0.745227,-0.747141,-0.128300,1.140254,-0.703268,-0.202590,1.033480,-0.585300,-0.254971,0.838918,-0.536871,-0.283341,0.867829,-0.468010,-0.166826,1.078293,-0.370169,-0.171652,0.938618,-0.282824,-0.166969,0.757805,-0.282011,-0.187667,0.915341,-0.166471,-0.199927,1.004848,-0.095432,-0.181802,0.887339,-0.030874,-0.130268,0.729285,-0.033762,-0.120319,0.930200,0.112912,-0.237331,1.013686,0.161639,-0.207818,0.872320,0.206901,-0.134155,0.722935,0.205403,-0.081245
thumbsup,13,0.000001,0.140196,0.129124,0.046507,0.048017,0.035863,0.000009,0.000000,0.000000,0.674028,0.545004,0.604063,0.628321,0.035909,0.090020,0.109815,0.055352,0.005831,0.007556,0.603718,0.482038,0.000432,0.000302,0.000041,0.000367,0.004132,0.000290,0.000279,0.002928,0.002929,0.001708,0.002986,0.001359,0.001590,0.001176,0.001530,0.004366,0.011535,0.298229,0.000647,0.068121,0.002980,0.052165,0.019781,0.000015,0.000020,0.000077,0.004235,0.000085,0.000104,0.000003,0.000001,1.000000,1.000000,0.000000,0.000000,0.000000,0.030469,-0.443242,-0.019919,0.087733,-0.789267,-0.089087,0.064251,-1.090017,-0.178311,0.025534,-1.306406,-0.263605,0.709233,-0.758259,-0.014569,1.076229,-0.752501,-0.096542,0.973707,-0.638986,-0.173381,0.786363,-0.583802,-0.212342,0.862496,-0.504216,-0.043102,1.144732,-0.476885,-0.061824,1.015286,-0.380203,-0.094039,0.830024,-0.350437,-0.120418,0.937631,-0.230371,-0.075951,1.073361,-0.185521,-0.064844,0.951758,-0.131511,-0.050279,0.792864,-0.122557,-0.048763,0.979359,0.022485,-0.115698,1.051942,0.063712,-0.082851,0.909884,0.094832,-0.027465,0.761012,0.092892,0.019896
thumbsup,13,0.000001,0.169507,0.158582,0.042127,0.036695,0.025969,0.000008,0.000000,0.000000,0.670436,0.529396,0.590861,0.614153,0.039997,0.075008,0.101589,0.067622,0.006208,0.007940,0.586925,0.478336,0.000421,0.000330,0.000037,0.000489,0.002871,0.000121,0.000273,0.003671,0.003643,0.001574,0.002074,0.001164,0.003580,0.000577,0.000745,0.005140,0.010362,0.233096,0.000323,0.053689,0.001877,0.074802,0.028155,0.000034,0.000036,0.000158,0.002063,0.000132,0.000135,0.000002,0.000001,1.000000,1.000000,0.000000,0.000000,0.000000,0.067540,-0.451405,0.038873,0.253449,-0.752153,0.027200,0.491779,-0.849759,0.001254,0.670738,-0.828343,-0.021838,0.680976,-0.785577,-0.033182,1.035231,-0.804935,-0.080137,0.946464,-0.675017,-0.110199,0.771259,-0.606118,-0.118968,0.838534,-0.540492,-0.068698,1.091068,-0.514384,-0.053967,0.974319,-0.403620,-0.040238,0.808008,-0.366275,-0.039026,0.922549,-0.268510,-0.096909,1.049398,-0.218972,-0.058053,0.935011,-0.147020,-0.013482,0.788742,-0.130679,-0.001620,0.963902,-0.000330,-0.124197,1.058063,0.035644,-0.074263,0.930661,0.080483,-0.006411,0.795595,0.090185,0.043483
thumbsup,13,0.000003,0.189676,0.121698,0.020289,0.028910,0.029160,0.000006,0.000000,0.000000,0.517658,0.526532,0.523994,0.520768,0.012622,0.202903,0.198437,0.023384,0.012425,0.008848,0.680145,0.503271,0.000889,0.000237,0.000013,0.000568,0.005043,0.000113,0.001036,0.001902,0.003149,0.001059,0.002028,0.002796,0.000789,0.000138,0.000162,0.002094,0.005079,0.704681,0.003869,0.052845,0.002664,0.248173,0.087497,0.000008,0.000010,0.000063,0.002893,0.000248,0.000485,0.000002,0.000001,1.000000,1.000000,0.000000,0.000000,0.000000,0.006846,-0.425110,-0.033784,0.072501,-0.799706,-0.091643,0.176479,-1.065052,-0.152484,0.245528,-1.261124,-0.211401,0.793374,-0.712402,-0.063614,0.857082,-0.643112,-0.100932,0.716785,-0.574983,-0.159721,0.582424,-0.531393,-0.201218,0.892225,-0.443483,-0.085132,0.892984,-0.410209,-0.070778,0.742864,-0.354937,-0.104932,0.598817,-0.311486,-0.149695,0.904219,-0.174625,-0.101007,0.866131,-0.159123,-0.086373,0.731508,-0.117213,-0.078449,0.595012,-0.077547,-0.089545,0.884579,0.079697,-0.122928,0.877182,0.080611,-0.105607,0.742798,0.102395,-0.059892,0.627340,0.123557,-0.022630
thumbsup,13,0.000003,0.316958,0.244309,0.002389,0.011558,0.014596,0.000008,0.000000,0.000000,0.493151,0.503662,0.443650,0.437610,0.014730,0.180693,0.181752,0.024936,0.019517,0.012645,0.746577,0.478186,0.001027,0.000260,0.000009,0.001366,0.013699,0.000144,0.003560,0.002647,0.002806,0.000365,0.000626,0.001896,0.001976,0.000101,0.000105,0.003650,0.005463,0.674845,0.001966,0.140676,0.021714,0.248985,0.048590,0.000003,0.000003,0.000053,0.000662,0.000052,0.000097,0.000001,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.075804,-0.431142,-0.037425,0.228190,-0.796280,-0.102109,0.401079,-1.103685,-0.166783,0.500305,-1.351697,-0.229512,0.793634,-0.687643,-0.079959,0.900899,-0.662276,-0.126887,0.730911,-0.587741,-0.192995,0.589765,-0.544233,-0.239059,0.904842,-0.415798,-0.091450,0.959234,-0.420285,-0.086044,0.794955,-0.358568,-0.111117,0.646917,-0.311354,-0.144293,0.941235,-0.146218,-0.097861,0.930281,-0.171184,-0.079840,0.796893,-0.133590,-0.060931,0.662445,-0.097372,-0.063048,0.946774,0.094926,-0.109225,0.959142,0.053284,-0.082141,0.825953,0.075812,-0.026001,0.707787,0.097864,0.019631
thumbsup,13,0.000003,0.342627,0.213044,0.001078,0.010812,0.016797,0.000009,0.000000,0.000000,0.440227,0.402705,0.350780,0.355962,0.017354,0.153730,0.157168,0.030832,0.027500,0.021310,0.761200,0.434445,0.001142,0.000505,0.000012,0.001178,0.011355,0.000131,0.003087,0.003369,0.002044,0.000704,0.001188,0.001716,0.001397,0.000113,0.000142,0.005708,0.005298,0.558087,0.001796,0.124277,0.014552,0.241360,0.043911,0.000005,0.000004,0.000106,0.000820,0.000052,0.000082,0.000001,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.049243,-0.433550,-0.031567,0.156819,-0.776769,-0.075271,0.310837,-1.058347,-0.116652,0.407903,-1.274514,-0.148264,0.768281,-0.721829,-0.023536,0.867091,-0.792736,-0.009558,0.719130,-0.742806,-0.021951,0.605473,-0.676291,-0.035034,0.881620,-0.471309,-0.024593,0.957192,-0.573855,0.028961,0.820997,-0.542743,0.030032,0.705174,-0.474933,0.010049,0.914163,-0.223098,-0.020362,0.992904,-0.338810,0.031487,0.876268,-0.314871,0.065801,0.758018,-0.248063,0.068249,0.910394,0.002719,-0.020135,1.015601,-0.103461,0.022566,0.907902,-0.091882,0.086310,0.808025,-0.041556,0.133972
thumbsup,13,0.000002,0.312634,0.175383,0.001728,0.011953,0.019789,0.000008,0.000000,0.000000,0.413970,0.362675,0.316232,0.329040,0.008695,0.235983,0.231493,0.021692,0.031523,0.026409,0.739629,0.488205,0.001220,0.000660,0.000014,0.000786,0.010228,0.000178,0.002605,0.001467,0.002500,0.001307,0.001929,0.002104,0.000867,0.000149,0.000141,0.003357,0.006159,0.602046,0.002953,0.098073,0.010030,0.218458,0.058016,0.000004,0.000004,0.000131,0.000879,0.000060,0.000123,0.000001,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.005396,-0.454448,-0.062414,0.133692,-0.815617,-0.134402,0.298937,-1.133340,-0.204092,0.386463,-1.394134,-0.275152,0.752833,-0.748463,-0.077966,0.783287,-0.767908,-0.104976,0.632949,-0.676262,-0.166387,0.541710,-0.612695,-0.221682,0.866572,-0.492616,-0.079839,0.813075,-0.512109,-0.041741,0.665549,-0.451193,-0.064348,0.576178,-0.395001,-0.115147,0.888294,-0.226592,-0.079633,0.836536,-0.268403,-0.046725,0.709182,-0.227975,-0.031967,0.607691,-0.179315,-0.050973,0.881084,0.012308,-0.086461,0.875986,-0.030808,-0.058278,0.747995,-0.009256,-0.007317,0.648858,0.026760,0.026180
thumbsup,13,0.000003,0.343168,0.230370,0.001550,0.011522,0.014165,0.000008,0.000000,0.000000,0.422765,0.394519,0.328664,0.334066,0.007993,0.261807,0.251978,0.017551,0.028576,0.024872,0.721439,0.503972,0.001179,0.000523,0.000016,0.000676,0.009148,0.000199,0.002193,0.001756,0.001780,0.001588,0.002538,0.002781,0.000859,0.000150,0.000180,0.003497,0.004718,0.697510,0.002863,0.091484,0.007377,0.197757,0.062994,0.000004,0.000004,0.000130,0.001142,0.000066,0.000117,0.000001,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.055159,-0.429944,-0.020109,0.167813,-0.799342,-0.071009,0.318410,-1.087417,-0.124116,0.404919,-1.322372,-0.174865,0.755573,-0.717203,-0.032795,0.825251,-0.680833,-0.054770,0.678554,-0.601677,-0.111146,0.564084,-0.545269,-0.153587,0.874527,-0.482559,-0.048270,0.869610,-0.459920,-0.002327,0.732426,-0.404989,-0.020205,0.623588,-0.362673,-0.060345,0.908805,-0.234438,-0.058371,0.890244,-0.241168,-0.010952,0.765541,-0.211557,0.014849,0.648666,-0.179538,0.006806,0.904605,-0.007327,-0.073201,0.895035,-0.029207,-0.031000,0.767860,-0.012653,0.028835,0.665822,0.011932,0.072157
thumbsup,13,0.000003,0.358005,0.246011,0.001415,0.010530,0.012855,0.000008,0.000000,0.000000,0.416622,0.378502,0.289700,0.301324,0.006969,0.285854,0.273630,0.015741,0.032242,0.029532,0.725853,0.512918,0.001155,0.000570,0.000016,0.000563,0.009392,0.000225,0.002192,0.002076,0.001768,0.001557,0.002608,0.002517,0.000692,0.000144,0.000187,0.004248,0.005006,0.637348,0.003488,0.095706,0.008293,0.208692,0.067212,0.000005,0.000004,0.000131,0.001384,0.000072,0.000121,0.000001,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.042563,-0.421780,-0.032127,0.171703,-0.798873,-0.081751,0.324950,-1.091544,-0.133100,0.417675,-1.319502,-0.182533,0.772396,-0.705863,-0.019528,0.835427,-0.682299,-0.034260,0.683197,-0.605814,-0.092433,0.563868,-0.562792,-0.139652,0.884249,-0.466193,-0.027551,0.883581,-0.459609,0.018039,0.739643,-0.407041,-0.006647,0.619940,-0.368792,-0.050664,0.917793,-0.221009,-0.032143,0.911661,-0.247076,0.011992,0.785047,-0.213652,0.027980,0.659955,-0.178191,0.015645,0.921696,0.002217,-0.042156,0.923879,-0.035882,-0.003501,0.796689,-0.022069,0.050095,0.690188,-0.001631,0.090182
thumbsup,13,0.000002,0.360978,0.262308,0.001327,0.011548,0.012300,0.000007,0.000000,0.000000,0.441710,0.414817,0.335884,0.337306,0.007906,0.261044,0.247597,0.018133,0.027171,0.024853,0.704713,0.532588,0.001062,0.000445,0.000018,0.000600,0.007884,0.000206,0.001818,0.001352,0.002340,0.001578,0.002396,0.003046,0.000871,0.000177,0.000188,0.003244,0.006169,0.697852,0.002739,0.077482,0.006338,0.154700,0.054562,0.000005,0.000004,0.000125,0.001170,0.000057,0.000111,0.000001,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.044779,-0.438256,-0.059727,0.184469,-0.801274,-0.120774,0.357490,-1.106778,-0.175320,0.466977,-1.330947,-0.226032,0.803058,-0.664563,-0.089439,0.793995,-0.745751,-0.101951,0.617923,-0.663584,-0.152033,0.531232,-0.588275,-0.200260,0.909837,-0.406587,-0.082917,0.840482,-0.505828,-0.040056,0.677738,-0.450472,-0.058452,0.591385,-0.373921,-0.105836,0.924896,-0.159813,-0.070624,0.867421,-0.273663,-0.030080,0.726169,-0.244204,-0.010324,0.622620,-0.175417,-0.025739,0.911702,0.060532,-0.064450,0.899225,-0.047783,-0.031063,0.765805,-0.045615,0.023008,0.665947,-0.001669,0.058697
thumbsup,13,0.000002,0.388139,0.281373,0.001099,0.010281,0.011164,0.000008,0.000000,0.000000,0.426104,0.373578,0.318381,0.322789,0.007212,0.263645,0.251408,0.019117,0.028596,0.027703,0.697325,0.502614,0.001131,0.000574,0.000021,0.000546,0.006433,0.000182,0.001505,0.001833,0.001733,0.001926,0.002891,0.002694,0.001126,0.000157,0.000198,0.004724,0.005751,0.620805,0.001791,0.066368,0.004797,0.152489,0.055560,0.000008,0.000007,0.000195,0.001251,0.000064,0.000102,0.000001,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.003464,-0.464904,-0.049394,0.164779,-0.854647,-0.078605,0.359819,-1.139215,-0.099106,0.449492,-1.355378,-0.118524,0.802731,-0.675948,-0.055041,0.752264,-0.747095,-0.041996,0.576790,-0.679812,-0.076796,0.488428,-0.603507,-0.113644,0.907108,-0.419256,-0.037019,0.819798,-0.500427,0.033620,0.660396,-0.457075,0.018523,0.574696,-0.384326,-0.028187,0.922635,-0.184261,-0.011508,0.854653,-0.264339,0.049318,0.714576,-0.246609,0.059456,0.615559,-0.184669,0.035886,0.913534,0.030930,0.009271,0.883750,-0.049252,0.061050,0.753951,-0.046434,0.110889,0.660354,-0.002240,0.140008
thumbsup,13,0.000002,0.049424,0.030286,0.017878,0.102351,0.089680,0.000010,0.000001,0.000000,0.705014,0.695437,0.649239,0.654681,0.015550,0.233045,0.229829,0.013133,0.007441,0.005404,0.772837,0.602928,0.000505,0.000119,0.000019,0.000573,0.004519,0.000098,0.001267,0.002814,0.001614,0.003220,0.004515,0.002055,0.000820,0.000172,0.000278,0.008037,0.005238,0.465973,0.003003,0.043545,0.001968,0.186753,0.100919,0.000036,0.000026,0.000503,0.002042,0.000327,0.000435,0.000003,0.000001,1.000000,1.000000,0.000000,0.000000,0.000000,0.001400,-0.469650,-0.047098,0.129338,-0.865724,-0.096619,0.284129,-1.183945,-0.151367,0.337601,-1.452561,-0.204740,0.747767,-0.720390,0.010410,0.677206,-0.773440,-0.014875,0.509674,-0.695760,-0.093963,0.435812,-0.618429,-0.158410,0.872338,-0.488837,0.007405,0.778957,-0.571266,0.043186,0.628709,-0.521461,-0.000855,0.546798,-0.446208,-0.060164,0.907825,-0.262419,0.004039,0.838277,-0.366558,0.038039,0.696468,-0.340715,0.046091,0.590950,-0.277682,0.029037,0.907107,-0.060423,-0.007705,0.864839,-0.155420,0.031625,0.726239,-0.138539,0.086405,0.621972,-0.085661,0.123144
thumbsup,13,0.000002,0.054984,0.040139,0.012994,0.100724,0.081149,0.000010,0.000000,0.000000,0.703174,0.721983,0.636653,0.631038,0.015873,0.222269,0.218884,0.012722,0.008433,0.005430,0.756788,0.635828,0.000524,0.000089,0.000022,0.000635,0.003559,0.000071,0.001075,0.002846,0.002361,0.002606,0.003111,0.001669,0.000877,0.000186,0.000277,0.010665,0.007638,0.354098,0.002798,0.033468,0.001692,0.142256,0.082994,0.000067,0.000049,0.000668,0.001545,0.000270,0.000402,0.000003,0.000001,1.000000,1.000000,0.000000,0.000000,0.000000,-0.031591,-0.464394,-0.037911,0.082406,-0.858066,-0.075930,0.231149,-1.165611,-0.117468,0.301672,-1.410970,-0.160273,0.718379,-0.749475,-0.011041,0.645476,-0.776948,-0.028672,0.485827,-0.686162,-0.102032,0.417668,-0.608139,-0.164813,0.858680,-0.512256,-0.015847,0.751137,-0.563396,0.032638,0.602304,-0.505239,-0.004023,0.526288,-0.431433,-0.064049,0.901472,-0.276934,-0.017738,0.811308,-0.355110,0.020007,0.670714,-0.323546,0.028589,0.569530,-0.256155,0.008018,0.908614,-0.062753,-0.026218,0.852389,-0.144663,0.003740,0.711309,-0.123420,0.054201,0.605708,-0.065874,0.087938
thumbsup,13,0.000002,0.082965,0.068131,0.009838,0.071852,0.051300,0.000011,0.000000,0.000000,0.673225,0.679129,0.582781,0.576765,0.012166,0.245797,0.239793,0.011703,0.010208,0.006832,0.760747,0.611032,0.000598,0.000098,0.000023,0.000607,0.003851,0.000071,0.001069,0.002806,0.001899,0.003200,0.003979,0.001742,0.000777,0.000201,0.000332,0.009851,0.006493,0.409225,0.002665,0.037375,0.001790,0.127080,0.075585,0.000050,0.000036,0.000618,0.001651,0.000230,0.000363,0.000003,0.000001,1.000000,1.000000,0.000000,0.000000,0.000000,-0.054080,-0.457376,-0.072389,0.071417,-0.863569,-0.119466,0.237377,-1.172747,-0.158529,0.308476,-1.428985,-0.198595,0.720409,-0.755287,-0.048501,0.620919,-0.754349,-0.054753,0.457283,-0.669670,-0.114742,0.384179,-0.600373,-0.170800,0.857883,-0.512728,-0.033710,0.736743,-0.525047,0.017196,0.584512,-0.468504,-0.019912,0.505525,-0.399112,-0.081880,0.901012,-0.270837,-0.016039,0.804585,-0.306941,0.019812,0.663106,-0.274735,0.018405,0.567422,-0.217632,-0.010074,0.914665,-0.046307,-0.005677,0.855640,-0.091864,0.020895,0.716538,-0.081304,0.060796,0.621974,-0.042806,0.085496
thumbsup,13,0.000002,0.152177,0.095865,0.004797,0.046103,0.043170,0.000011,0.000000,0.000000,0.697587,0.676385,0.549282,0.552764,0.009334,0.269053,0.259167,0.012348,0.011457,0.008212,0.800343,0.670111,0.000538,0.000097,0.000024,0.000823,0.004928,0.000077,0.001402,0.001857,0.002238,0.002479,0.002732,0.002296,0.001122,0.000207,0.000306,0.007540,0.006936,0.487220,0.001975,0.036431,0.002485,0.103792,0.066210,0.000036,0.000026,0.000569,0.001068,0.000135,0.000260,0.000002,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,-0.046475,-0.445339,-0.060863,0.074587,-0.838024,-0.103089,0.212220,-1.144333,-0.138619,0.285054,-1.383470,-0.176640,0.707249,-0.769371,-0.065987,0.600905,-0.735057,-0.072032,0.444184,-0.653416,-0.125310,0.369783,-0.593800,-0.176787,0.849274,-0.524717,-0.058262,0.717782,-0.513916,-0.006424,0.568240,-0.459068,-0.035200,0.487557,-0.397888,-0.093162,0.892694,-0.275190,-0.045571,0.787036,-0.289942,-0.011646,0.648581,-0.260867,-0.012912,0.552473,-0.211740,-0.043074,0.903199,-0.040060,-0.039199,0.836212,-0.064274,-0.022374,0.695490,-0.054477,0.010745,0.598133,-0.023983,0.030722
thumbsup,13,0.000003,0.249337,0.190243,0.002879,0.026954,0.022006,0.000014,0.000000,0.000000,0.552574,0.682153,0.474457,0.466063,0.002475,0.437867,0.409004,0.009997,0.018078,0.010793,0.736737,0.654302,0.000849,0.000096,0.000030,0.001105,0.007129,0.000085,0.001816,0.001255,0.003303,0.002942,0.002981,0.002373,0.000970,0.000270,0.000292,0.005520,0.009467,0.511992,0.001998,0.057704,0.003594,0.102163,0.056134,0.000022,0.000019,0.000443,0.000904,0.000071,0.000154,0.000001,0.000001,1.000000,1.000000,0.000000,0.000000,0.000000,-0.033500,-0.419213,-0.048008,0.098152,-0.819490,-0.077448,0.243521,-1.117675,-0.102754,0.312358,-1.346480,-0.131133,0.712226,-0.753034,-0.021062,0.645708,-0.694614,-0.021609,0.501159,-0.611449,-0.075560,0.421221,-0.559881,-0.125746,0.847457,-0.530568,-0.017411,0.759553,-0.474410,0.035526,0.620122,-0.414169,0.001392,0.533027,-0.369384,-0.054232,0.892560,-0.294462,-0.010109,0.829434,-0.264460,0.024764,0.695745,-0.228194,0.019896,0.593574,-0.195487,-0.008480,0.906692,-0.068936,-0.008422,0.857592,-0.045946,0.009280,0.717475,-0.026344,0.041331,0.617018,-0.007880,0.064042
thumbsup,13,0.000002,0.191275,0.139497,0.003073,0.038163,0.031730,0.000010,0.000000,0.000000,0.377546,0.453810,0.273681,0.295934,0.001964,0.451981,0.431321,0.008575,0.037272,0.025619,0.601956,0.615034,0.001566,0.000303,0.000026,0.001036,0.007975,0.000126,0.001840,0.001768,0.003873,0.000555,0.000656,0.004525,0.001648,0.000307,0.000322,0.002917,0.007655,0.750898,0.001649,0.056187,0.006039,0.059167,0.032909,0.000007,0.000007,0.000099,0.000504,0.000031,0.000076,0.000001,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,-0.075193,-0.434527,-0.060437,0.047180,-0.844698,-0.091393,0.215005,-1.128703,-0.114533,0.262210,-1.360975,-0.138286,0.694030,-0.775312,-0.032993,0.595414,-0.764161,-0.038126,0.443465,-0.677918,-0.093105,0.365072,-0.609313,-0.144422,0.837537,-0.545942,-0.021652,0.716514,-0.532023,0.026577,0.570254,-0.465454,-0.003602,0.490090,-0.398121,-0.056666,0.891782,-0.309339,-0.007949,0.801024,-0.315027,0.017283,0.664735,-0.273220,0.014108,0.567600,-0.218100,-0.011050,0.915773,-0.082386,-0.000036,0.851195,-0.100775,0.009925,0.707462,-0.079218,0.040866,0.609948,-0.043682,0.063728
thumbsup,13,0.000001,0.139945,0.081384,0.011512,0.035674,0.039467,0.000008,0.000000,0.000000,0.254489,0.288383,0.126912,0.159561,0.007463,0.199084,0.214008,0.021906,0.075460,0.058965,0.573366,0.489280,0.002517,0.000783,0.000027,0.001322,0.008601,0.000078,0.002090,0.001502,0.002802,0.000530,0.000652,0.004185,0.003083,0.000361,0.000334,0.002955,0.008983,0.599416,0.000592,0.052051,0.007582,0.039632,0.017625,0.000007,0.000007,0.000101,0.000517,0.000020,0.000037,0.000001,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,-0.043911,-0.417304,-0.052946,0.067542,-0.808229,-0.093796,0.215639,-1.107816,-0.126179,0.269087,-1.346717,-0.158639,0.668172,-0.795853,-0.062368,0.602560,-0.785479,-0.063043,0.455525,-0.691966,-0.107538,0.383996,-0.624157,-0.152842,0.818687,-0.571830,-0.052468,0.710911,-0.551222,0.003794,0.569481,-0.482990,-0.012733,0.496758,-0.418302,-0.059749,0.880211,-0.334624,-0.037104,0.788640,-0.339391,0.003767,0.657765,-0.293484,0.012687,0.568051,-0.232873,-0.009189,0.911142,-0.109754,-0.027080,0.847403,-0.137025,-0.002824,0.709568,-0.109495,0.035616,0.617578,-0.065592,0.061413
